Player,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Salary
71,23.0,CLE,NBA,PF,76.0,75.0,30.8,6.1,12.2,0.503,0.0,0.0,0.0,6.1,12.1,0.504,0.503,3.6,4.9,0.721,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8,150000.0
72,24.0,MIL,NBA,SG,82,63,30.4,4.4,8.9,.490,0.6,1.6,.348,3.8,7.3,.523,.523,1.3,1.6,.815,0.9,1.4,2.3,4.3,1.2,0.0,1.6,3.2,10.6,100000.0
73,28.0,CLE,NBA,SF,76.0,55.0,29.6,5.5,10.8,0.505,0.0,0.1,0.0,5.5,10.8,0.507,0.505,4.9,6.5,0.751,2.8,3.5,6.3,1.5,1.1,0.1,2.3,3.4,15.8,200000.0
74,28.0,TOT,NBA,PF,69,43,19.3,2.3,5.1,.458,0.0,0.1,.000,2.3,5.1,.463,.458,1.3,1.9,.680,1.4,3.0,4.4,1.7,0.5,0.5,1.7,3.1,6.0,100000.0
75,36.0,DEN,NBA,C,77.0,9.0,21.9,4.7,10.3,0.459,0.0,0.1,0.143,4.7,10.2,0.462,0.46,3.3,4.1,0.806,1.0,3.3,4.3,1.8,0.8,0.4,1.2,2.2,12.8,614000.0
76,28.0,PHI,NBA,C,58.0,0.0,15.1,2.0,4.1,0.498,0.0,0.0,0.0,2.0,4.0,0.5,0.498,0.6,0.8,0.735,1.6,2.2,3.8,0.6,0.3,0.8,0.7,1.9,4.7,406000.0
77,30.0,BOS,NBA,PG,80.0,77.0,37.2,6.2,13.3,0.462,0.1,0.3,0.269,6.1,13.0,0.467,0.466,3.3,3.8,0.853,1.1,2.8,4.0,6.8,1.2,0.5,2.7,2.8,15.7,405000.0
78,29.0,ATL,NBA,SG,73.0,66.0,32.4,6.2,13.0,0.479,0.3,1.0,0.306,5.9,12.0,0.493,0.49,3.6,4.5,0.798,0.5,2.1,2.6,7.8,0.6,0.1,3.3,2.5,16.3,491000.0
79,25.0,KCK,NBA,SF,82,81,36.9,9.4,19.1,.491,0.2,0.7,.241,9.2,18.4,.500,.496,4.0,4.5,.871,1.8,3.1,5.0,3.3,1.0,0.3,2.7,2.9,22.9,225000.0
80,26.0,WSB,NBA,PG,46,1,20.1,3.8,7.8,.489,0.1,0.4,.353,3.7,7.4,.496,.497,1.6,2.1,.750,0.5,0.9,1.4,3.1,0.9,0.1,1.3,1.6,9.3,232000.0
81,25.0,LAL,NBA,PG,77,77,36.1,6.5,11.7,.561,0.1,0.5,.189,6.5,11.2,.577,.565,5.1,6.0,.843,1.2,5.0,6.2,12.6,1.5,0.3,4.0,2.0,18.3,1000000.0
82,28.0,LAC,NBA,SF,72,68,34.0,6.9,15.2,.452,0.0,0.2,.231,6.8,15.0,.454,.453,2.6,3.6,.731,2.6,3.3,5.9,3.4,1.0,0.4,2.4,2.7,16.4,900000.0
83,32.0,GSW,NBA,PF,66.0,9.0,23.7,4.6,10.8,0.426,0.1,0.5,0.233,4.5,10.4,0.434,0.431,3.9,4.8,0.823,2.3,3.7,6.0,2.3,1.1,0.5,2.2,3.3,13.3,363000.0
